FMID,MarketName,Website,Facebook,Twitter,Youtube,OtherMedia,street,city,County,State,zip,Season1Date,Season1Time,Season2Date,Season2Time,Season3Date,Season3Time,Season4Date,Season4Time,x,y,Location,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested,updateTime
1017956,City of North Adams Farmers' Market,http://explorenorthadams.com/item/north-adams-farmers-market/,https://www.facebook.com/NorthAdamsFarmersMarket/,,,https://www.instagram.com/northadamsfarmersmarket/,"St. Anthony Municipal Parking Lot, at the intersection of Rte. 8 (Marshall St.) and St. Anthony Drive",North Adams ,Berkshire,Massachusetts,01247,06/09/2018 to 10/20/2018,Sat: 9:00 AM-1:00 PM;,11/03/2018 to 05/03/2019,Sat: 9:00 AM-1:00 PM;,,,,,-73.112792,42.700694,,Y,N,Y,Y,Y,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,N,Y,N,Y,N,N,Y,Y,N,Y,7/26/2018 3:50:14 PM
1017930,City of Pittsburgh Carrick Farmers Market,,,,,,1529 Brownsville Road,Pittsburgh ,Allegheny,Pennsylvania,15210,06/22/2017 to 09/14/2017,Wed: 3:00 PM-7:00 PM;,,,,,,,-79.988803,40.400201,,Y,Y,N,Y,Y,-,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,8/4/2020 1:07:36 PM
1000303,City of Plymouth Farmers Market,http://www.plymouthmn.gov,,,,,15500 County Road 6,Plymouth,Hennepin,Minnesota,55447,06/23/2021 to 06/23/2021,Wed: 2:30 PM-6:30 PM;,,,,,,,-93.473419,44.997274,,Y,N,N,N,N,-,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,1/26/2021 12:51:03 PM
1021433,City of Seven Hills Farmers Market,http://www.sevenhillsohio.org/en-US/farmers-market.aspx,https://www.facebook.com/cityofsevenhills?fref=ts,https://twitter.com/SevenHillsCity,,https://www.instagram.com/sevenhillsfarmersmarket/,7221 Broadview Road,Seven Hills,Cuyahoga,Ohio,44131,07/01/2021 to 07/01/2021,Thu: 4:00 PM-7:00 PM;,,,,,,,-81.684217,41.369164,,Y,N,N,N,N,Y,Y,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,3/29/2021 3:20:04 PM
1021420,City of St. Clair Shores Farmers Market,http://www.scsmi.net,https://www.facebook.com/StClair-Shores-Farmers-Market-434292750726325,,,,24800 Jeffereson,"St. Clair Shores, Mi",Macomb,Michigan,48080,05/23/2021 to 05/23/2021,Thu: 5:00 PM-9:00 PM;Sun: 8:00 AM-2:00 PM;,,,,,,,-82.932268,42.6958071,,Y,Y,Y,Y,Y,-,Y,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,3/25/2021 8:41:49 AM
1006460,City of White Bear Lake Farmer's Market,http://www.whitebearlake.org,,,,,"Clark Avenue, between 2nd and 3rd Street",White Bear Lake,Ramsey,Minnesota,55110,06/25/2021 to 06/25/2021,Fri: 8:00 AM-12:00 PM;,,,,,,,-93.009953,45.084125,,Y,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,N,N,N,Y,Y,Y,Y,Y,N,Y,1/27/2021 9:39:39 AM
1005940,CitySeed Edgewood Park Farmers Market,http://www.cityseed.org/edgewood-park,https://www.facebook.com/cityseed/,@CitySeedNH,,instagram: @cityseedhaven ,corner of Whalley Ave. and West Rock Ave.,New Haven,New Haven,Connecticut,06515,05/06/2018 to 12/16/2018,Sun: 10:00 AM-1:00 PM;,,,,,,,-72.958562,41.325348,,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,N,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,8/2/2018 12:10:24 PM
1005941,CitySeed Fair Haven Farmers Market,http://cityseed.org/fair-haven/,https://www.facebook.com/cityseed,@CitySeedNH,,instagram: @cityseedhaven ,Corner of Front St. and Grand Ave. ,New Haven,New Haven,Connecticut,06513,07/05/2018 to 10/25/2018,Thu: 3:00 PM-6:00 PM;,,,,,,,-72.888848,41.308956,,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,8/2/2018 12:16:44 PM
1019206,CitySeed Winter Market,http://cityseed.org/indoor-winter-market/,https://www.facebook.com/cityseed,CitySeedNH,,Instagram: cityseedhaven,115 Water St,New Haven,New Haven,Connecticut,06511,01/01/2018 to 04/01/2018,Sat: 10:00 AM-1:00 PM;,,,,,,,-72.9188338,41.3011808,,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,N,Y,N,Y,N,N,Y,Y,N,N,8/2/2018 12:35:23 PM
1005943,CitySeed Wooster Square Farmers Market,http://cityseed.org/wooster-square/,https://www.facebook.com/cityseed/,@CitySeedNH,,instagram: @cityseedhaven ,DePalma Ct. between Chapel St. and Wooster St.,New Haven,New Haven,Connecticut,06511,04/07/2018 to 12/15/2018,Sat: 9:00 AM-1:00 PM;,,,,,,,-72.917848,41.303232,,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,N,Y,Y,N,N,8/2/2018 12:22:10 PM
1002106,Claremont Farmers & Artisans Market,http://www.claremontforum.org,https://www.facebook.com/pages/Claremont-Farmers-Artisans-Market/148040805240200?fref=ts,,,,Harvard Avenue Between Bonita and First Streets,Claremont,Los Angeles,California,91711,01/01/2021 to 01/01/2021,Sun: 8:00 AM-1:00 PM;,,,,,,,-117.716418,34.095598,,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,N,N,Y,2/12/2021 7:00:58 PM
1019061,Claremont Farmers' Market,http://www.claremontnh.com/residents/departments/parks-and-recreation/farmers-market.aspx,ClaremontFarmersMarketnh,,,,14 North Street,Claremont,Sullivan,New Hampshire,03743,05/26/2018 to 09/08/2018,Sat: 9:00 AM-1:00 PM;,,,,,,,-72.339305,43.375823,,Y,N,N,N,Y,-,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,4/21/2018 4:27:28 PM
1000579,Clarence Hollow Farmers' Market,http://www.clarencefarmersmarket.com,https://www.facebook.com/clarencehollowfm,,,,"New Town lot, 10717 Main St. (route 5)",Clarence,Erie,New York,14031,06/01/2021 to 06/01/2021,Sat: 8:00 AM-1:00 PM;,,,,,,,-78.58945,42.98032,,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,N,2/2/2021 8:14:10 AM
1019840,Clarkston Farmers Market,,Facebook.com/CLARKSTONFARMERSMARKET/,Twitter @ClarkstonFM  Instagram @clarkstonfm   Snapchat clarkstonfrmmkt,,,"Beachview Park, Chestnut St",Clarkston ,Asotin,Washington,99403,06/06/2020 to 09/26/2020,Sat: 8:00 AM-12:00 PM;,,,,,,,-117.039927,46.410563,,Y,Y,N,Y,Y,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,Y,Y,N,Y,Y,N,N,Y,N,N,4/7/2020 6:43:01 PM
1021441,Clay Center Farmers Market,,Clay Center Farmers Market,,,,720 5th Street,Clay Center,Clay,Kansas,67432,04/17/2021 to 04/17/2021,Sat: 8:00 AM-11:30 PM;,,,,,,,-97.126471,39.376936,,Y,N,N,Y,N,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,Y,N,N,4/7/2021 4:22:47 PM
1019110,Cleburne Farmers Market,,Cleburne Farmer's Market,,,cleburnefarmers   Instagram,141 S Ridgeway Drive,Cleburne,Johnson,Texas,76033,04/07/2018 to 10/27/2018,Sat: 9:00 AM-1:00 PM;,,,,,,,-97.407713,32.339893,,Y,N,N,N,Y,N,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,N,Y,N,Y,N,N,N,Y,N,N,5/21/2018 1:24:48 AM
1019741,Clemmons Farmers Market,https://www.clemmons.org/243/Clemmons-Farmers-Market,https://www.facebook.com/clemmonsfarmersmarket,,,,1150 S Peace Haven Road,Clemmons,Forsyth,North Carolina,27012,05/09/2020 to 10/10/2020,Sun: 8:30 AM-11:30 AM;,,,,,,,-80.386699,36.033223,,Y,N,N,N,N,-,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,1/28/2020 3:34:17 PM
1019704,Cleveland Park Farmers Market,http://clevelandparkmainstreet.org,https://www.facebook.com/CleParkMainStDC,,,https://www.instagram.com/clevelandparkfarmersmarket/,"3400 Connecticut Ave NW, Washington, DC 20008",Washington ,District of Columbia,District of Columbia,20008,04/01/2021 to 04/01/2021,Sat: 9:00 AM-1:00 PM;,,,,,,,-77.058379,38.934817,,Y,N,N,N,Y,-,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,2/3/2021 8:08:30 AM
1018381,Clifton Park Farmers' Market,http://www.saratogafarmersmarket.org/clifton-park-farmers-market/,https://www.facebook.com/Clifton-Park-Farmers-Market-440138679349915/,,,,"971 Route 146, Shenendehowa United Methodist Church parking lot ",Clifton Park,Saratoga,New York,12065,06/04/2018 to 10/29/2018,Mon: 2:00 PM-5:00 PM;,,,,,,,-73.809271,42.869606,,Y,Y,N,Y,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,Y,N,Y,N,N,N,N,8/8/2018 1:13:00 AM
1019823,Clinton Farmers Market,https://clintonnychamber.org/farmers-market/,https://www.facebook.com/ClintonNYFarmersMarket/,,,https://www.instagram.com/clintonfarmersmarketny/,20 West Park Row,Clinton,Oneida,New York,13323,06/04/2020 to 10/01/2020,Thu: 10:00 AM-4:00 PM;,,,,,,,-75.378462,43.048866,,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,4/6/2020 10:14:43 AM
1019763,Clintonville Farmers' Market,http://www.clintonvillefarmersmarket.org,https://www.facebook.com/clintonvillefarmersmarket,,,,N High St and W Dunedin Rd,Columbus,Franklin,Ohio,43214,04/25/2020 to 11/21/2020,Sat: 9:00 AM-12:00 PM;,,,,,,,-83.016501,40.034269,,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,N,Y,N,N,N,2/26/2020 4:40:14 PM
1000549,Clio Market,,,,,,21 College Street,Clio,Barbour,Alabama,36311,01/01/2015 to 12/31/2015,Wed: 10:00 AM-1:00 PM;,,,,,,,-85.6190650,31.7078144,,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,7/26/2018 5:08:58 PM
1002808,CMS Farmers Market,,,,,,7500 Security Blvd.,Woodlawn,Baltimore,Maryland,21244,06/03/2021 to 06/03/2021,Thu: 10:30 AM-1:30 PM;,,,,,,,-76.764414,39.316055,,Y,N,N,N,N,-,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,N,N,N,Y,N,Y,N,Y,N,N,N,N,1/25/2021 1:38:55 PM
1019474,Co-Operative Farmers Market,http://www.coopfarmersmarket.com,Co-Operative Farmers Market,,,"TV, Radio, Newpaper, Billboard",900 Barring Avenue,Scranton,Lackawanna,Pennsylvania,18508,07/15/2019 to 11/25/2020,Mon: 12:00 PM-6:00 PM;Wed: 12:00 PM-6:00 PM;Fri: 12:00 PM-6:00 PM;,,,,,,,-75.662496,41.422523,,Y,Y,N,Y,N,-,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,N,N,N,N,1/4/2021 4:10:48 PM
1018969,Coastal Growers Farmers Market,https://www.coastalmarket.org,https://www.facebook.com/CoastalGrowers/,,,https://www.instagram.com/coastalgrowers/,650 Ten Rod Rd.,North Kingstown,Washington,Rhode Island,02852,11/04/2017 to 05/05/2018,Sat: 9:00 AM-12:00 PM;,,,,,,,-71.485463,41.572691,,Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,2/27/2018 11:12:22 AM
1019821,Coastal Growers Market,http://www.coastalmarket.org/,https://www.facebook.com/CoastalGrowers,https://twitter.com/CoastalMarketRI,,https://www.instagram.com/coastalgrowers/,2325 Boston Neck Rd,Saunderstown,Washington,Rhode Island,02874,05/13/2020 to 11/07/2020,Sat: 8:30 AM-12:30 PM;,,,,,,,-71.423632,41.512000,,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,N,4/3/2020 11:54:23 PM
1020135,Coastside Farmers' Market - Half Moon Bay ,http://www.coastsidefarmersmarkets.org,https://www.facebook.com/Coastside-Farmers-Market-in-Half-Moon-Bay-135241926498880,,,#coastsidefarmersmarkets,225 Cabrillo Highway,Half Moon Bay ,San Mateo,California,94019,04/01/2020 to 12/19/2020,Sat: 9:00 AM-1:00 PM;,,,,,,,-122.437378,37.46677,,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,8/20/2020 4:04:27 PM
1020137,"Coastside Farmers' Market - Rockaway Beach, Pacifica",http://www.coastsidefarmersmarkets.org,https://www.facebook.com/Coastside-Farmers-Market-in-Half-Moon-Bay-135241926498880,,,#coastsidefarmersmarkets,450 Old County Road,Pacifica ,San Mateo,California,94044,04/01/2020 to 12/23/2020,,,,,,,,-122.495081,37.609415,,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,8/20/2020 4:17:05 PM
1021232,College Place Farmers & Artisan Market,http://www.cpwa.us/residents/events/farmers_and_artisans_market.php,https://www.facebook.com/CP.Farmers.Market,,,,801 SE Larch Avenue,College Place,Walla Walla,Washington,99324,05/28/2020 to 05/28/2020,Thu: 4:00 PM-7:00 PM;,,,,,,,-118.377845,46.041708,,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,N,Y,N,N,N,1/5/2021 2:22:38 PM
1001290,Collinsville Farmers Market,http://www.collinsvillefarmersmarket.org,https://www.facebook.com/collinsvillefarmersmarket1,@CollinsvilleFM,,,Main St. and Route 179,Collinsville,Hartford,Connecticut,06019,06/06/2021 to 06/06/2021,Sun: 10:00 AM-1:00 PM;,,,,,,,-72.923264,41.810819,,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,N,Y,N,N,Y,N,Y,N,N,N,N,1/26/2021 10:47:25 AM
1000210,Colorado Farm and Art Market,http://www.farmandartmarket.com,https://www.facebook.com/farmandartmarket,https://twitter.com/cofarmartmarket,,,7350 Pine Creek Road,Colorado Springs,El Paso,Colorado,80919,06/13/2020 to 10/17/2020,Sat: 9:00 AM-1:00 PM;,,,,,,,-104.8146880,38.9377160,,Y,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,N,8/3/2020 1:44:04 PM
1009656,Colorado Farm and Art Market,http://www.farmandartmarket.com,https://www.facebook.com/farmandartmarket,https://twitter.com/cofarmartmarket,,,215 S. Tejon,Colorado Springs,El Paso,Colorado,80903,06/10/2020 to 10/07/2020,Wed: 3:00 PM-7:00 PM;,,,,,,,-104.822309,38.830543,,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,N,N,Y,Y,Y,N,Y,Y,N,N,N,8/3/2020 1:43:08 PM
1018196,Columbia Farmers Fresh Market ,http://columbiafarmersfreshmarket.com/,https://www.facebook.com/Columbia-Farmers-Fresh-Market,,,,5th Street & Riverside Drive,Columbia,Maury,Tennessee,38401,,Tue: 7:00 AM-12:00 PM;Thu: 7:00 AM-12:00 PM;Sat: 7:00 AM-12:00 PM;,,,,,,,-87.0304808,35.6187845,,Y,Y,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,N,Y,Y,N,N,1/4/2021 3:59:24 PM
1019790,Columbia Farmers Market,http://columbiafarmersmarket.org,https://www.facebook.com/ColumbiaFarmersMarket,https://twitter.com/comofarmers,,https://www.instagram.com/columbiafarmersmarket/,1769 West Ash Street,Columbia,Boone,Missouri,65203,04/03/2021 to 04/03/2021,Sat: 8:00 AM-12:00 PM;,11/06/2021 to 11/06/2021,Sat: 9:00 AM-12:00 PM;,06/01/2021 to 06/01/2021,Tue: 10:00 AM-1:00 PM;Thu: 3:00 AM-6:00 PM;,,,-92.364624,38.958293,,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,1/13/2021 5:36:51 PM
1010758,Columbia Farmory and Mountain People Organics,http://MountainPeopleOrganics.com,https://www.facebook.com/ColumbiaFarmory,,,,10800 Airport Road,Columbia ,Tuolumne,California,95310,01/01/2018 to 12/31/2018,Wed: 11:00 AM-5:00 PM;Sat: 11:00 AM-5:00 PM;,,,,,,,-120.4100110,38.0293950,,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,7/26/2018 4:00:01 PM
1019483,Columbus Farmers Market,,Columbus Farmers Market,,,,14 st and 26 Ave,Columbus,Platte,Nebraska,68601,05/04/2019 to 10/26/2019,Sat: 7:00 AM-12:00 PM;,,,,,,,-97.360360,41.430012,,Y,Y,Y,Y,N,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,4/25/2019 11:40:40 AM
1019199,Columbus KS Farmers Market,,Facebook: columbus ks farmers' market,,,Instagram: thecolumbusksproject,202 N. East Avenue,Columbus,Cherokee,Kansas,66725,05/20/2021 to 05/20/2021,Thu: 4:00 PM-6:30 PM;,,,,,,,-94.831459,37.171861,,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,Y,N,N,1/25/2021 10:43:32 PM
1020124,Colusa Certified Farmers Market,https://www.colusacertifiedfarmersmarket.com,https://www.facebook@colusacertifiedfarmersmarket,,,,10th Street Memorial Park,Colusa,Colusa,California,95932,06/04/2020 to 09/24/2020,Thu: 4:00 PM-7:00 PM;,,,,,,,-122.014038,39.214999,,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,N,N,Y,N,N,Y,N,N,N,8/20/2020 11:37:54 AM
1011003,Colwell's Farmers Market,,https://www.facebook.com/colwellmarket,,,,9079 HWY377,Collinsville ,Cooke,Texas,76240,01/01/2018 to 12/31/2018,Mon: 9:00 AM-5:30 PM;Tue: 9:00 AM-5:30 PM;Wed: 9:00 AM-5:30 PM;Thu: 9:00 AM-5:30 PM;Fri: 9:00 AM-5:30 PM;Sat: 9:00 AM-5:30 PM;Sun: 10:00 AM-4:00 PM;,01/01/2018 to 12/31/2018,Mon: 9:00 AM-5:30 PM;Tue: 9:00 AM-5:30 PM;Wed: 9:00 AM-5:30 PM;Thu: 9:00 AM-5:30 PM;Fri: 9:00 AM-6:00 PM;Sat: 9:00 AM-5:30 PM;Sun: 10:00 AM-5:00 PM;,,,,,-96.9110998,33.5491175,,Y,N,N,N,Y,N,N,N,N,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,7/27/2018 10:41:19 PM
1021541,Come Thru Market,https://www.comethrupdx.org/,https://www.facebook.com/comethrupdx,,,Instagram: @comethrupdx,831 SE Salmon St,Portland,Multnomah,Oregon,97214,05/03/2021 to 05/03/2021,Mon: 1:00 PM-4:00 PM;,,,,,,,-122.657252,45.514708,,Y,Y,N,N,Y,-,Y,N,Y,N,N,N,Y,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,6/24/2021 9:04:15 AM
1019592,Como Farmer's Market,http://comofarmark@aol.com,fb.me/comofarmersmarket@facebook.com,,,,Main Street,Como,Panola,Mississippi,38619,06/01/2019 to 10/31/2019,Thu: 3:00 PM-7:00 PM;,,,,,,,-89.939947,34.513561,,Y,N,N,N,N,-,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,6/20/2019 7:48:33 PM
1019042,Connecticut's Old State House Farmers Market,https://www.cga.ct.gov/osh/farmersmkt.asp,facebook.com/ctoldstatehouse,twitter.com/ctoldstatehouse,,instagram.com/ctoldstatehouse,800 Main Street,Hartford,Hartford,Connecticut,06103,06/12/2018 to 10/30/2018,Tue: 10:00 AM-2:00 PM;Fri: 10:00 AM-2:00 PM;,,,,,,,-72.672892,41.766118,,Y,N,N,Y,N,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,4/6/2018 10:41:29 AM
1012030,Conway Farmers Market,http://waccamawmarkets.org/,https://www.facebook.com/WaccamawMarketCooperative/,,,,1029 2nd Ave,Conway,Horry,South Carolina,29526,05/01/2021 to 05/01/2021,Sat: 8:00 AM-1:00 PM;,,,,,,,-79.044831,33.833331,,Y,Y,Y,Y,Y,-,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,N,1/27/2021 3:35:45 PM
1021396,Conway Farmers' Market,,https://www.facebook.com/ConwayFarmersMktAntioch,,,,150 Amity Rd.,Conway,Faulkner,Arkansas,72032,04/24/2021 to 04/24/2021,Sat: 7:00 AM-12:00 PM;,,,,,,,-92.412570,35.077695,,Y,Y,N,N,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,N,N,3/16/2021 10:03:50 AM
1006766,Coos Bay Farmers Market,https://coosbaydowntown.org/farmers-market/,https://www.facebook.com/CoosBayFarmersMarket,,,https://www.instagram.com/coosbayfarmersmarket/,"320 Central Ave., Suite 410",Coos Bay,Coos,Oregon,97420,05/02/2018 to 10/31/2018,Wed: 9:00 AM-2:00 PM;,,,,,,,-124.215299,43.367982,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,N,Y,7/26/2018 4:50:38 PM
1018190,Coralville Farmers' Market,http://www.coralville.org/farmersmarket,www.facebook.com/coralvillefarmersmarket,www.twitter.com/CvilleParksRec,,www.instagram.com/coralvilleparksrec,1513 7th St,Coralville ,Johnson,Iowa,52241,05/06/2019 to 10/07/2019,Mon: 5:00 PM-7:00 PM;,,,,,,,-91.584155,41.678726,,Y,Y,N,Y,N,-,Y,N,Y,Y,Y,N,N,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,1/2/2019 1:09:12 PM
1021639,Cornelius Farmers Market,https://www.adelantemujeres.org/cornelius-farmers-market,https://www.facebook.com/CorneliusFarmersMarket,,,Instagram: @corneliusfarmersmarket,1370 N Adair St,Cornelius,Washington,Oregon,97113,06/03/2022 to 06/03/2022,Fri: 4:00 PM-8:00 PM;,,,,,,,-123.055169,45.521314,,Y,Y,N,Y,Y,-,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,Y,N,N,N,N,12/6/2021 1:14:02 PM
1012666,Corpus Christi Downtown Farmers' Market,http://www.ccdowntownfm.com,https://www.facebook.com/CorpusChristiDowntownFarmersMarket/,https://twitter.com/ccdowntownfm,https://www.youtube.com/channel/UCYbRpp3vuRs5xLsbrB1ospA,https://www.instagram.com/ccdowntownfm/,100 N Shoreline Blvd,Corpus Christi ,Nueces,Texas,78401,01/01/2019 to 12/31/2019,Wed: 5:00 PM-8:00 PM;,,,,,,,-97.392206,27.791601,,Y,N,N,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,12/30/2018 8:04:56 PM
1008959,Cortez Farmers Market,http://www.cortezfarmmarket.com,https://www.facebook.com/groups/265957719169/admins/?order=default,,,,Main and Elm Streets,Cortez,Montezuma,Colorado,81321,06/02/2018 to 10/27/2018,Sat: 7:30 AM-12:00 PM;,,,,,,,-108.587634,37.348444,,Y,N,N,N,Y,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,N,N,N,N,9/28/2018 11:07:53 AM
1021691,Corvallis Farmers' Market ,http://www.locallygrown.org,https://www.facebook.com/Corvallis.Farmers.Market,,,https://www.instagram.com/corvallisfarmersmarket/,1st & Jackson,Corvallis,Benton,Oregon,97330,04/16/2022 to 04/16/2022,Wed: 9:00 AM-1:00 PM;Sat: 9:00 AM-1:00 PM;,12/03/2022 to 12/03/2022,Sat: 10:00 AM-2:00 PM;,,,,,-123.258244,44.564828,,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,2/5/2022 8:28:59 PM
