market_id,market_name,street,city,state,zip,lat,lon
1019504,The Market at Long Valley,66 East Mill Road,1078,2,7853,40.784492,-74.770016
1019966,The Market at Second Stage,194 Second St.,1079,9,24521,37.583162,-79.048809
1018422,The Market at Town Square,492 Hill St.,1080,21,54941,43.845375,-88.960382
1021702,The Market at White River State Park,801 W Washington St.,400,17,46204,39.767371,-86.171313
1016917,"The Market in Petersburg, Alaska",1st and Gjoa,1081,50,99833,56.81193,-132.955913
1019928,"The Marketplace at Lee Branch, Lee Branch Farmers Market",611 Doug Baker Blvd,1082,37,35242,33.40644,-86.666868
1011497,The Markets at Shrewsbury,12025 Susquehanna Trail S,1083,11,17327,39.793503,-76.730703
1019517,The Monroe Farmers’ Market,7 Fan Hill Road,737,32,6468,41.33221,-73.207774
1002101,The Orange Farmers Market,135 East Main st,817,28,1364,42.590734,-72.3033449
1019739,The Orchard Farmers Market,14697 Delaware St,1084,15,80023,39.961115,-104.992071
1019826,The Original Gresham Farmers Market,401 NE Second St.,1085,16,97030,45.499582,-122.426975
1019975,The People’s Market,3220 E 3rd St.,114,17,47403,39.164192,-86.491053
1018628,The Petaluma East Side Farmers' Market,320 N McDowell Blvd,857,3,94954,38.252337,-122.630899
1018624,The Springs Community Farmers' Market,Parking lot at Boyes Blvd & Hwy 12,1086,3,95476,38.31433,-122.482053
1021499,The St. James Farmers Market,304 Armstrong Blvd n,1087,20,56081,43.9784291,-94.614044
1000278,The Territory Farmers' Market,2000 Territory Drive,455,5,61036,42.404443,-90.31353
1020015,The Township of Little Falls Farmers Market,225 Main St,1088,2,7424,40.882225,-74.234683
1010798,The Village Farmers Market on California Street,625 Booth Street,1089,44,89509,39.514749,-119.827646
1012799,The West River Farmers Market,2242 N. Main St.,1090,0,5148,43.228259,-72.821619
1021586,The Wilmington Farmers Market,5329 Oleander Dr,925,43,28403,34.20895,-77.860425
1008826,The Woodland Farmers Market,250 First Street,1091,3,95695,38.6792311,-121.7737712
1008827,The Woodland Farmers Market at Woodland Healthcare,Corner of Cottonwood and Gibson Rd,1091,3,95695,38.663686,-121.793045
1019228,Thief River Falls Farmers Market,Corner of 3rd Street and Duluth Ave.,1092,20,56701,48.118841,-96.184263
1017961,Thursday Marin Farmers Market,"Avenue of the Flags, San Rafael , California 94903",1093,3,94903,38.001229,-122.534505
1009802,Tigard Farmers Market,Burnham Street at Main Street,1094,16,,45.429956,-122.772142
1021562,Titusville Open Air Market,11652 Hydetown Road,1095,11,16354,41.636919,-79.701982
1021744,Tiverton Farmer's Market,10 Quintal Drive,1096,29,2878,41.629479,-71.158928
1021447,Tontitown Farmers' Market,235 E. Henri De Tonti Blvd,1097,30,72770,36.175764,-94.232501
1019963,Torrington WY Farmers Market,21st & Main Street,1098,46,82240,42.064541,-104.184071
1021490,Tosa Farmers Market,7720 Harwood Ave,1099,21,53213,43.048733,-88.008791
1019393,Town of Hillsville Farmers Market,410 N. Main Street,1018,9,24343,36.766222,-80.7362
1019213,Town of Wadley Farmers Market,Main Street,1100,37,36276,33.1234,-85.573055
1006324,Townshend Farmers Market,6573 Route 30,1101,0,5359,43.084256,-72.711717
1021745,Travelers Rest Farmers Market,235 Trailblazer Lane,1102,26,29690,34.955543,-82.442632
1019638,Treasure Lake Farmers Market and Artisan Faire,95 Coral Reef,1103,11,15801,41.201813,-78.704999
1021343,Tremont Farmers Market,1200 Startkweather Ave,1104,4,44113,41.479328,-81.690301
1018933,Trout Creek Farmers Market,Trout Creek Park,1105,25,59874,47.832429,-115.587957
1020002,Troy Waterfront Farmers Market,Riverfront Park,1106,19,12180,42.732715,-73.691288
1019632,Tuesday Farmers Market at Meridianville,175 Monroe Road,1107,37,35759,34.859086,-86.57513
1018397,Tuesday Market at Bloomington Community Farmers Market,6th and Madison Streets,114,17,47404,39.167687,-86.537883
1021576,Tuesday Market in Library Park,200 Park Street,1108,3,95453,39.043583,-122.913879
1018283,Tupelo Farmers' Depot,415 South Spring Street,1109,45,38804,34.253733,-88.704327
1019349,Tuscaloosa River Market,1900 Jack Warner Pkwy,1110,37,35401,33.216479,-87.562834
1012573,Twin Bridges ALL YEAR Farmers' Market,Main Street City Park and Fairgrounds,1111,25,59754,45.542747,-112.33373
1005493,Twin City Farmers Market,106 Avenue A,1112,5,61081,41.787255,-89.697172
1006169,Two Rivers Farmers/Crafter Market,,1113,21,54241,44.150114,-87.569392
1018968,Union County Farm & Craft Market,106 Lakeside Drive,1114,26,29379,34.716023,-81.614994
1019215,Union County Farmers Market,290 Farmers Market Way,1115,24,30512,34.886298,-83.950669
1019925,Union County Farmers' Market,115 Durham Drive,1116,13,37807,36.237614,-83.8228
1010158,Union Farmers Market,280 Common Road,1114,33,4862,44.211498,-69.274562
1019540,Union Square Farmers Market,66-70 Union Square,1004,28,2143,42.379761,-71.094533
1018634,Union Street Farmers Market @ Celebration Pointe,4949 Celebration Pointe Ave,20,7,32608,29.62549,-82.39552
1021305,University Square Farmers' Market,3600 Walnut Street,213,11,19104,39.953276,-75.194883
1019764,Upper Arlington Farmers Market,2850 Tremont Rd,1117,4,43221,40.013849,-83.066903
1021726,Uptown Farmers Market,4620 N. Broadway,7,5,60640,41.965832,-87.657972
1001886,Uptown Greenville Umbrella Market,Fifth Street and Evans Street,154,43,27858,35.611005,-77.373338
1019105,Uptown Market,220 Maxwell Avenue,1118,26,29646,34.1903885,-82.1638058
1019448,Uptown Westerville Farmers' Market,62 N. State St.,1119,4,43081,40.12757,-82.932051
1019342,Urban Harvest Farmers Market,2752 Buffalo Speedway,129,14,77027,29.741093,-95.431103
1018852,Urbana Farmers' Market,102 Capitol Ave,1120,23,52345,42.223981,-91.873662
1019498,Urbana Library Farmers' Market,9020 Amelung Street,1121,35,21704,39.331636,-77.35447
1005631,USDA Farmers Market,Corner 12th St. & Independence Ave. SW,237,42,20250,38.887743,-77.028494
1001999,Utica Farmers Market,"Chancellor Park, Elizabeth St.",1122,19,13501,43.096382,-75.225983
1018535,Vance County Regional Farmers Market,210 Southpark Dr.,513,43,27536,36.3378971,-78.4244013
1019692,Vanderbilt Farmers Market,Galleria Shoppes at Vanderbilt,1005,7,34109,26.246337,-81.771054
1012325,Vashon Farmers Market - Saturday,17519 Vashon Highway SW,1123,8,98070,47.447921,-122.460758
1018597,Vermillion Area Farmers Market Summer Saturday Markets,Main and Market Streets,1124,41,57069,42.779219,-96.93415
1018598,Vermillion Area Farmers Market Winter Markets,515 High Street,1124,41,57069,42.7851033,-96.9346099
1019078,Vermont Farmers Market,Depot Park (at the Walmart Shopping Plaza),1125,0,5701,43.605826,-72.980071
1019080,Vermont Farmers Market,251 West Street,1126,0,5701,43.607916,-72.985592
1019182,Vernon County Farmers Market,PO Box 873,1127,18,64772,37.843772,-94.340102
1019952,Vernon Hills Park District Farmers Market,Lakeview Parkway and Hawthorn Parkway,1128,5,60061,42.241619,-87.962265
1020048,Verona Farmers Market,18 Gov Center Ln,1129,9,24482,38.193744,-79.010219
1012247,Vicksburg Farmers' Market,300 N. Richardson,1130,6,49097,42.126553,-85.528345
1019513,Victoria Farmers' Market,2805 North Navarro,1131,14,77901,28.821562,-97.000968
1012297,Village Market- Slavic Village,5106 Fleet Ave,1104,4,44105,41.455724,-81.654595
1018155,Village of Constantine Farmers' Market,165 N Washington St,1132,6,49042,41.843957,-85.670007
1019645,"Village of Lemont Farmers Market, ""Tuesday's on Talcott""",Stephen Street & Talcott Avenue (behind LaDolce Vita),1133,5,60439,41.675519,-87.998186
1019156,Village of Skokie Farmers' Market,5127 Oakton Street,1134,5,60077,42.026029,-87.756755
1006342,Vincennes Historic Farmers Market,102 N. Second St.,1135,17,47591,38.68061,-87.531359
1021297,Vine Street Market at O'Fallon Station,212 E 1st Street,1136,5,62269,38.591615,-89.908925
1018214,Vineyard Farmers Market,100 W. Shaw,201,3,93704,36.8097606,-119.7910413
1021487,Virginia Highland Farmers Market,1017 North Highland Avenue NE,354,24,30306,33.782208,-84.354177
1021251,Vizcaya Village Farmers Market,3250 S. Miami Ave,631,7,33129,25.747026,-80.212735
1018504,Voluntown Farmers' Market,195 Main Street,1137,32,6384,41.573913,-71.865502
1001925,Voorheesville Farmers Market,68 Maple Ave.,1138,19,12186,42.649656,-73.930027
1010394,Wabasha Downtown Farmers Market,Main Street West & Allegheny Avenue next to Hill’s Hardware,1139,20,55981,44.384124,-92.032633
1019155,Waco Downtown Farmers Market,500 Washington Avenue,1140,14,76701,31.55682,-97.132941
1021751,Wagoner Farmers Market & Music Inc.,125 North Main Street,1141,49,74467,35.960706,-95.377139
1005268,Wahiawa District Park (People's Open Market),1139 A Kilani Avenue,1142,12,96786,21.500382,-158.02258
1004574,Wahoo Farmers Market,Corner of 7th and Beech,1143,1,68066,41.212079,-96.617391
1005263,Waiau District Park (People's Open Market),98-1650 Kaahumanu Street,1144,12,96782,21.402403,-157.952992
1005269,Waikele Community Park (People's Open Market),94-870 Lumiana Street,1145,12,96767,21.453708,-157.971725
1005264,Waimanalo Beach Park (People's Open Market),41-741 Kalanianaole Highway.,1146,12,96795,21.331444,-157.6946
1005266,Waipahu District Park (People's Open Market),94-230 Paiwa Street,942,12,96767,21.387839,-157.999449
1019489,Wakefield,8100 Braddock Road,40,9,22003,38.832801,-77.196229
1021340,Wallingford Farmers Market,4800 Meridian Ave N,66,8,98103,47.663924,-122.333359
1020197,Walnut Creek Certified Farmers' Market,1799 Locust Street,1147,3,94596,37.902666,-122.040479
1018219,Wapello County Farmers Market,,1148,23,52501,41.017422,-92.425855
1021366,Washington on the Brazos Farmers Market,23400 Park Road 12,237,14,77880,30.2145775,-96.403458
1018552,Waterfront Farmers Market of Gig Harbor,3211 Harborview Drive,1149,8,98335,47.330952,-122.581273
1020021,Waterloo Rotary Farm Market,22 Locust Street,1150,19,13165,42.903737,-76.865814
1019394,"Watertown, CT Farmers' Market",690 Thomaston Rd.,478,32,6795,41.62258,-73.106489
1018319,Watford Market,501 7th St SE,1151,39,58854,47.797315,-103.271392
1001962,Waukon Farmers Market,850 Rossville Road,1152,23,52172,43.260191,-91.472878
1011229,Way Green Local Fare Market,1460 n Augusta Ave,1153,24,31503,31.235752,-82.3818511
1019613,Wayland Farmers Market on Main Street,149 South Main Street,1154,6,49348,42.67262,-85.642864
1004499,Wayland Winter Farmers' Market,397 Boston Post Road,1154,28,1778,42.363071,-71.369892
1019016,Wayne County Farmers Market,Center & Main,1155,40,84775,38.299219,-111.42089
1021559,Wayne County Farmers Market,200 Willow Ave. Route 6,673,11,18431,41.566626,-75.251698
1012485,Wayne State University Farmers Market,Warren and Woodward Ave,1019,6,48202,42.356528,-83.064645
1020047,Waynesboro Farmers Market,215 McElroy St.,1156,9,22980,38.068559,-78.885734
1019124,Waynesburg Farmers' Market,High Street,1157,11,15370,39.896462,-80.186112
1021709,Weaver Library Farmers' Market,41 Grove Avenue,1158,29,2914,41.818333,-71.37757
1021452,Webb City Farmers Market,106 East Tracy Street,1159,18,64870,37.140206,-94.462592
1006093,Webster Springs Farmer's Market,Baker's Island,1160,36,26288,38.47842,-80.415459
1000384,"Webster's Joe Obbie Farmers' Market, Inc.","1028 Ridge Road, Webster Towne Center",1161,19,14580,43.212229,-77.452948
1019864,"Wednesday, Indiana County Farmers' Market",Wayne Avenue & Hospital Rd,566,11,15701,40.610507,-79.159344
1012212,Weiser Farmer's Market,1 State Street,1162,31,83672,44.244083,-116.97113
1019641,Welcome Center Farmers Market,2931 Monroe Avenue,1163,23,51555,41.583893,-95.848181
1019114,Wellfleet Farmers' Market,200 Main Street,1164,28,2667,41.939238,-70.027995
1002890,Wellington Square Certified Farmers Market,4394 W Washington Blvd.,57,3,90016,34.03979,-118.334753
1002280,WesMar Farms Farm Stand,851 Couvillion St,1165,10,71355,31.035239,-91.979567
1019067,West End Farmers Market,1210 Patterson Ave. SW,475,9,24016,37.27783,-79.958472
1021569,West Haven Farmers Market,355 Main Street,1166,32,6516,41.271879,-72.949946
1018650,West LA Farmers Market,1600 Purdue Ave.,57,3,90025,34.045724,-118.450674
1011203,West Lafayette Farmers Market,3065 N Salisbury St,1167,17,47906,40.461469,-86.915836
1019424,West Orange Farmers Market,80 Main Street,1168,2,7052,40.780392,-74.238131
1019657,West Plains Area Farmers' Market,1380 Bill Virdon Blvd.,1169,18,65775,36.723987,-91.835774
1019877,West Point Farmers Market,,1170,1,,41.837741,-96.705918
1002177,West Point-Town of Highlands Farmers Market,Main street,1171,19,10928,41.36957,-73.96631
1016908,West Town Health & Farmers Market,2233 W Division St,7,5,60622,41.902872,-87.684396
1019911,West Warwick Farmers Market,186 Providence St,1172,29,2893,41.713691,-71.516856
1012204,Westbrook Village Second Sundays Marketplace,19251 N Westbrook Parkway,1173,47,85382,33.658197,-112.265596
1010319,Westchase District Farmers Market,10503 Westheimer Road,129,14,77042,29.736539,-95.560152
1019509,Westcliffe Farm and Maker's Market,"315 Main Street, Jess Price Park",1174,15,81252,38.136152,-105.466411
1021367,Westerly Land Trust Farmers Market,61-85 Main Street,1175,29,2891,41.375089,-71.83172
1019364,Western Greenbrier Farmers Market,Main and 11th st,1176,36,25962,37.972743,-80.760056
1019444,Westerville Saturday Farmers Market,21 South State Street,1119,4,43081,40.123435,-82.913324
1021274,Westfield Farmers Market,36 Court St,1177,28,1085,42.119742,-72.751662
1019797,Westgate Farmers Market,2925 W. Broad Street,139,4,43204,39.954491,-83.078781
1021246,Westland Farmers & Artisan Market,1901 N. Carlson,1178,6,48185,42.319173,-83.380778
1002816,Westminster Farmers' Market,21-33 Academy St. (Town Common),1084,28,1473,42.541635,-71.906161
1020070,Westport Rd Baptist Farmers Market,9705 Westport Road,863,27,40241,38.288727,-85.571695
1001661,Westside Community Market,750 University Row,34,21,53705,43.076159,-89.470061
1021217,Westside Community Market,750 University Row,34,21,53705,43.076385,-89.470022
1004515,Westside Farmers Market,510 W. Ottawa St.,1179,6,48933,42.73477,-84.559858
1005280,Westside Santa Cruz Farmers' Market,Corner of Western Drive and Mission St.,342,3,95060,36.9598,-122.057
1020020,Westwood Village Farmers Market,1030 Broxton St,57,3,90024,34.061784,-118.44653
1021258,Weymouth Farmers Market,1 Wildcat Way,1180,28,2190,42.181987,-70.941897
1020010,White House Farmers Market,105 College Street,1181,13,37188,36.467683,-86.653004
1021488,White Mountains Market,1501 W White Mountain Blvd,1182,47,85929,34.146798,-109.970749
1019955,White St. Saturday Market,26 White St.,390,30,72632,36.404902,-93.741728
1019392,Whitehaven Kulliye Farmers Market,3379 Millbranch Road,17,13,38116,35.055288,-90.008281
1020157,Whitley County Farmers Market,NIBROC Park,1183,27,40771,36.947,-84.096509
1020156,Whitley County Farmers Market (WCFM),Billwoods Park,1184,27,40769,36.741975,-84.159267
1019221,Whittier Farmers Market,2608 Blaisdell Ave S,728,20,55408,44.955321,-93.280032
1021495,WIC Clinic Callaghan Farmers' Market,4412 Callaghan Rd,21,14,78228,29.472403,-98.525142
1021497,WIC Clinic Naco-Perrin Farmers' Market,4020 Naco Perrin,21,14,78217,29.472403,-98.525142
1021498,WIC Clinic Pecan Valley Farmers' Market,802 Pecan Valley,21,14,78220,29.472403,-98.525142
1021496,WIC Clinic Salinas Farmers' Market,630 S General McMullen,21,14,78237,29.472403,-98.525142
1019878,Wilber Farmers Market,,309,1,,40.64738,-97.114886
1019069,Wild West Farmers Market,8116 19th St,1185,14,79407,33.578343,-101.99615
1018274,Wilkes County Farmers' Market,842 CBD Loop,1186,43,28659,36.159075,-81.1452
1019652,Wilkinsburg Thursday Open Market,225 Penn Avenue,1187,11,15221,40.445948,-79.890864
1021720,Williamsburg Farmers Market,345 W. Duke of Gloucester Street,1184,9,23185,37.270966,-76.705462
1019337,Williamson Farmers Market,54 3rd. Ave. W.,1188,36,25661,37.674029,-82.277984
1020187,Willow Glen Farmers' Market,1425 Lincoln Avenue,168,3,95125,37.296867,-121.819306
1019433,Winchester Farmers Market,Larawy Rd,1189,28,1890,42.452024,-71.137946
1019369,Winchester Farmers' Market,Meridian & Washington St.,1189,17,47394,40.1721,-84.977051
1011274,Winchester Road Farmers Market,1262 Winchester Rd,627,37,35811,34.801092,-86.526471
1021231,Windmill Park Farmers Market in Cornville,9950 E CORNVILLE RD,1190,47,86325,34.739119,-111.908597
1019229,Winnsboro Farmers' Market,Market Street,1191,14,75494,32.957692,-95.289646
1019848,Winter Farmers Market by Grow Oak Ridge,323 Vermont Avenue,1192,13,37830,36.017239,-84.251024
1019653,Winter Farmers Market presented by Bellin Health,333 Main Street,1193,21,54301,44.517943,-88.01125
1019449,Winter Makers Market,420 W. 1st St.,435,46,82601,42.850412,-106.329524
1018925,Winters Farmers Market at The Crossing at Hollar Mill,883 Highland Avenue SE,192,43,28602,35.735392,-81.3258422
1019463,Wisconsin Rapids Downtown Farmers Market,100-198 1st Avenue South,1194,21,54495,44.392924,-89.82674
1008231,Wise Farmers' Market,309 E. Main Street,1195,9,24293,36.9768742,-82.578257
1019845,WNC Farmers Market,"570 Brevard Road, Asheville, NC  28806",1196,43,28806,35.555133,-82.598648
1020158,Wolfe County Farmers Market,640 S KY 15,1197,27,41301,37.727015,-83.542778
1009027,Wolfeboro Area Farmers Market,233 South Main St,1198,34,3894,43.580593,-71.202747
1019098,Wolfforth Farmers Market,8924 CR 7100,1199,14,79382,33.5197029,-102.0163305
1020138,Woodford County Farmers Market,N. Gratz St.,1200,27,40347,38.149925,-84.682308
1020168,Woodford County Farmers' Market,525 Marsailles Road,1201,27,40383,38.050275,-84.733856
1019038,Woodstock Farm Festival,6 Maple Lane,1202,19,12498,42.040522,-74.117834
1005140,Woodstock Farm Fresh Market,Market Street and Elm Street,1202,24,30188,34.100488,-84.52092
1021317,Woodstock Farmers Market - Winter,11900 Country Club Rd.,1202,5,60098,42.310266,-88.435654
1021386,Woodstock Farmers Market-Saturday Summer,112 S. Benton St.,1202,5,60098,42.310266,-88.435654
1021385,Woodstock Farmers Market-Tuesday Summer,112 S. Benton St.,1202,5,60098,42.310266,-88.435654
1011337,Woodward Farmers' Market Association,13th St. and Locust Ave.,1203,49,73801,36.4314963,-99.3957807
1021328,Woolery Farmers' Market,2250 W Sunstone Dr,114,17,47403,39.138753,-86.559788
1019912,Woonsocket Farmers Market,450 Clinton St,1204,29,2895,42.007654,-71.504321
1007309,Wrightstown Farmers Market,Middletown Grange 576 Penns Park Road,1205,11,18940,40.336871,-75.106815
1017915,Wytheville Farmers Market,210 W. Spring Street,1206,9,24368,36.9486397,-81.0833677
1019708,Yardlet Farmers Market - Indoor Winter Market,65 N. Main St.,1207,11,19067,40.243417,-74.841627
1018508,Yardley Farmers Market,"Buttonwood Drive, Buttonwood Park",1207,11,19067,40.240829,-74.839997
1007259,Yates County Cooperative Farm and Craft Market (Penn Yan Market),"Main Street, North of Elm Street",1208,19,14527,42.661345,-77.053889
1002366,Yellow Green Farmers Market,1940 North 30th Road,1209,7,33021,26.03026,-80.169243
1019508,Yorktown Farmers Marketplace,1901 South Tiger Drive,1210,17,47396,40.177147,-85.495124
1019247,Your Neighborhood Farmers Market-CityCentre,800 Towne and County BLVD.,129,14,77024,29.780472,-95.386342
1019245,Your Neighborhood Farmers Market-LaCenterra at Cinco Ranch,23501 Cinco Ranch BLVD.,411,14,77494,29.7413678,-95.7750405
1019246,Your Neighborhood Farmers Market-Park Lakes,4503 Canyon Village  Trace Dr.,156,14,77396,29.9415214,-95.2539369
1019250,Your Neighborhood Farmers Market-Summerwood,14303 West Lake Houston Parkway,129,14,77044,29.9341141,-95.1773832
1019242,Your Neighborhood Farmers Market-The Groves,17317 Cathedral Pines Drive,156,14,77346,29.988144,-95.26831
1019244,Your Neighborhood Farmers Market-Towne Lake at Boardwalk,9945 Barker Cypress Road,1211,14,77443,29.9223808,-95.6872981
1019327,Ypsilanti Farmers Market- Downtown,16 S Washington,1212,6,48197,42.240285,-83.614751
1016909,Yreka Community Certified Farmers Market,1712 Fairlane Road,1213,3,96097,41.7070195,-122.6401341
1021545,Yucaipa Certified Farmers Market,12062 California St,1214,3,92399,34.032512,-117.044913
1019863,Zebulon Farm Fresh Market,103 N Arendell Ave,1215,43,27597,35.821835,-78.314111
1019792,Zelienople-Harmony Farmer's Market,Beaver Street and South Division Street,1216,11,16063,40.792698,-80.130181
